,Body Name,IMAGE,Product Tags: Body,Core Body Number,TAG: Body,id
403,Knit Shorts,bxBEryB5QkqSWjJ5e902_Screen%20Shot%202018-03-20%20at%203.54.13%20PM.png (https://dl.airtable.com/fiFlpw6vRhaieBx0Aqje_bxBEryB5QkqSWjJ5e902_Screen%2520Shot%25202018-03-20%2520at%25203.54.13%2520PM.png),,CM-2003,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",reczHWyYKtMtbMhlx
404,Kimono Wrap Top,mDednxGQa883bg1jEwpQ_kimonowraptop.jpg (https://dl.airtable.com/hR1iuLkQTWOYRnoZb7wD_mDednxGQa883bg1jEwpQ_kimonowraptop.jpg),,TK-3002,"Body Top 3, Fit Relaxed, Use Day, Use Work, Use Evening, Neck V, Length Medium, Sleeve Long, Detail Soft, Detail Waist Tie/Belt",recaiiFw5jlj9hPSa
405,KIMONO BLOUSE,Qmuo5nq7R7Wvzt1RzHuw_Capture.JPG (https://dl.airtable.com/ukhhFliTtahpCDA8RwOC_Qmuo5nq7R7Wvzt1RzHuw_Capture.JPG),,TK-3044,"Use Day, Use Weekend, Use Work, Body Top 3, Detail Soft, Sleeve None, Length Medium, Fit Tailored, ",recoGdMPSidGUiHJb
406,KIDS WOVEN JOGGER,ZkHn4DEJSy27VLgTM1vm_Screen%20Shot%202018-03-06%20at%202.50.23%20PM.png (https://dl.airtable.com/zbTAn4NVRWVV6lAWJIJc_ZkHn4DEJSy27VLgTM1vm_Screen%2520Shot%25202018-03-06%2520at%25202.50.23%2520PM.png),,CM-2002,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, ",recFVL1ioLtbmSIJb
407,Kids Sweatpant,PALMhpHQfOmgS9DpuWYY_Screen%20Shot%202017-10-25%20at%201.27.56%20PM.png (https://dl.airtable.com/yI0l0Cd7SEOLIYeVKxQ2_PALMhpHQfOmgS9DpuWYY_Screen%2520Shot%25202017-10-25%2520at%25201.27.56%2520PM.png),,CM-2001,"Body Pant 2, Fit Relaxed, Use Day, Use Weekend, Length Long, Detail Waist Elastic, Detail Cuff Band",recs4yDl6R8TzWpxM
408,KIDS Armari Skirt,fo1UiHnIRhmTkw5JfaaI_Screen%20Shot%202018-11-01%20at%206.42.54%20PM.jpg (https://dl.airtable.com/MP17WsTKTE2fEfvZl3d0_fo1UiHnIRhmTkw5JfaaI_Screen%2520Shot%25202018-11-01%2520at%25206.42.54%2520PM.jpg),,RM-10,"Body Top 3, Use Day, Use Work, Detail Soft, Length Medium, ",receyj5HGf7yXzrnM
409,Juno Dress,L4up5mwNRq6Sl9RRgSpZ_Screen%20Shot%202018-11-05%20at%2012.55.38%20PM.jpg (https://dl.airtable.com/CLYqzowPSzWwcnR88xDD_L4up5mwNRq6Sl9RRgSpZ_Screen%2520Shot%25202018-11-05%2520at%252012.55.38%2520PM.jpg),,RM-6007,"Use Day, Use Work, Body Top 3, Length Medium, Use Weekend, Fit Relaxed, Neck V, Use Evening, ",reckZVTnbvh41iGSd
410,Juliette Dress,Puh075TqRKe72nGukC80_Screen%20Shot%202018-11-09%20at%206.00.53%20PM.png (https://dl.airtable.com/GXreIcY3S5KJn6VlCpeF_Puh075TqRKe72nGukC80_Screen%2520Shot%25202018-11-09%2520at%25206.00.53%2520PM.png),,TK-6093,"Use Day, Use Work, Use Weekend, Detail Soft, Body Top 3, Sleeve None, Fit Relaxed, Length Medium, ",recvoaNTWvh0FLPUB
411,Juliette Blouse,AKR6sfEqSbWLrVau6gSH_Screen%20Shot%202018-11-09%20at%206.01.00%20PM.png (https://dl.airtable.com/EjJuiTNSdycXZadmX3wM_AKR6sfEqSbWLrVau6gSH_Screen%2520Shot%25202018-11-09%2520at%25206.01.00%2520PM.png),,TK-3080,"Use Day, Use Work, Use Weekend, Detail Soft, Body Top 3, ",recIdDILcHSJoXL1L
412,Julia Pant,z9NJX44zTCe9LeGdv5i2_Screen%20Shot%202018-11-09%20at%206.19.17%20PM.png (https://dl.airtable.com/o1YKtegeR3vJe0onkbUr_z9NJX44zTCe9LeGdv5i2_Screen%2520Shot%25202018-11-09%2520at%25206.19.17%2520PM.png),,TK-2035,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recDg5QHuxKCStGwU
413,Jojo Tunic,hTC31wbwQKaAxapUaVXW_Screen%20Shot%202017-08-21%20at%204.47.26%20PM.png (https://dl.airtable.com/mZBFe5tT8Co3o9waBLVO_hTC31wbwQKaAxapUaVXW_Screen%2520Shot%25202017-08-21%2520at%25204.47.26%2520PM.png),,KT-6008,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",reck9D9rsFl06Fptc
414,Jojo Sweatshirt,1eZOc3SCSaG7dde4VCfc_Screen%20Shot%202017-10-04%20at%202.41.52%20PM.png (https://dl.airtable.com/9X0kN5mSPeGk4gTnl13h_1eZOc3SCSaG7dde4VCfc_Screen%2520Shot%25202017-10-04%2520at%25202.41.52%2520PM.png),,KT-3014,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recuSdJQxhByqjcnn
415,Jo Wrap Dress,QrCtkZaAQ6qRPhZdFjo2_Screen%20Shot%202018-10-26%20at%205.40.39%20PM.png (https://dl.airtable.com/eRl4XAEOSXOx0K79iHzA_QrCtkZaAQ6qRPhZdFjo2_Screen%2520Shot%25202018-10-26%2520at%25205.40.39%2520PM.png),,TK-6064,"Body Dress 6, Fit Relaxed, Use Weekend, Use Occasion, Use Holiday, Neck Low Cut, Length 3/4, Sleeve None, Detail Soft, Detail Waist Tie/Belt",recnoLV1UFo9cJBm9
416,JIMMY'S DREAM,D7Z0N7fqRIWQCm9ypqih_17F6-6-HKY.jpg (https://dl.airtable.com/lw4hCFvFQCC2C0inDrhL_D7Z0N7fqRIWQCm9ypqih_17F6-6-HKY.jpg),,NF-7001,"Use Day, Body Top 3, Use Weekend, Use Work, Fit Tailored, ",rec7U8kxCAheTLMHv
417,Jersey Tank,XHzj8TgWT5KQFhpiFYau_Screen%20Shot%202018-04-02%20at%2011.52.06%20AM.png (https://dl.airtable.com/AjXbUDcT7y79DMbX9sik_XHzj8TgWT5KQFhpiFYau_Screen%2520Shot%25202018-04-02%2520at%252011.52.06%2520AM.png),,KT-3032,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recb3TIhdoqe9ZqfW
418,Jersey Charlie,t4ywqj6KQ3G5nbpMErBy_Screen%20Shot%202018-03-30%20at%205.14.29%20PM.png (https://dl.airtable.com/ekZrH7RZSvuBl9YeN73X_t4ywqj6KQ3G5nbpMErBy_Screen%2520Shot%25202018-03-30%2520at%25205.14.29%2520PM.png),,KT-6029,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recwlCKhDKerDScRt
419,Jennings Sweater Zippered Neck ,YcnHv0bTJChYOIQhPsUP_Jennings%20Sweater%20Button%20Front.jpg (https://dl.airtable.com/IegQwentQgWcVDbEWD6d_YcnHv0bTJChYOIQhPsUP_Jennings%2520Sweater%2520Button%2520Front.jpg),,RM-3020,"Use Day, Use Work, Body Top 3, Use Weekend, Detail Soft, ",rec2Oii1BZ9gURJbZ
420,Jennings Sweater,3FbdQ901RbyKGjZj8HHA_Screen%20Shot%202018-11-01%20at%206.52.35%20PM.jpg (https://dl.airtable.com/ysGio7MDQeGrdgive1P7_3FbdQ901RbyKGjZj8HHA_Screen%2520Shot%25202018-11-01%2520at%25206.52.35%2520PM.jpg),,RM-3011,"Use Day, Use Work, Detail Soft, Use Weekend, Fit Relaxed, ",rec0JUUbneDonuu6j
421,Jenn Cropped Trouser,lYr6JnraRZSHf8FylMjF_Screen%20Shot%202017-10-04%20at%203.44.14%20PM.png (https://dl.airtable.com/5POzSkQ1OiLtJyPPrKCg_lYr6JnraRZSHf8FylMjF_Screen%2520Shot%25202017-10-04%2520at%25203.44.14%2520PM.png),,KT-2008,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recZwPoAXs3UM8LZy
422,Jean Skirt,0SXvfIhSyoiNQgfFqIFg_Screen%20Shot%202018-08-15%20at%207.56.01%20PM.png (https://dl.airtable.com/USAJcvLNTAq7gtHb5IA6_0SXvfIhSyoiNQgfFqIFg_Screen%2520Shot%25202018-08-15%2520at%25207.56.01%2520PM.png),,KT-1010,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",reczsyJ6qFnuHp5g9
423,Jean Short,LDanZSPzQqqRdIZpLmEs_Screen%20Shot%202018-03-05%20at%202.28.06%20PM.png (https://dl.airtable.com/W9plh6XTbu6B2JrRjeC8_LDanZSPzQqqRdIZpLmEs_Screen%2520Shot%25202018-03-05%2520at%25202.28.06%2520PM.png),,KT-2012,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recv5edPLeGgmbj2C
424,Jean Jacket,z8YrgHEwSkCaSKczLjNz_Screen%20Shot%202018-03-13%20at%204.55.26%20PM.png (https://dl.airtable.com/jqytW5zxQG0Ffs5JDzoB_z8YrgHEwSkCaSKczLjNz_Screen%2520Shot%25202018-03-13%2520at%25204.55.26%2520PM.png),,KT-4002,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recC9TibQIexhfWDH
425,Jamie Wrap Dress,0QVT8tJFScKcA90B6h6A_Screen%20Shot%202018-06-14%20at%203.41.31%20PM.png (https://dl.airtable.com/HVfv3IARWCAzmZlo4iYY_0QVT8tJFScKcA90B6h6A_Screen%2520Shot%25202018-06-14%2520at%25203.41.31%2520PM.png),,TK-6083,"Use Day, Use Weekend, Use Work, Detail Soft, Body Top 3, Sleeve None, Length Medium, Fit Relaxed, ",recodckGTxw1ZeX3T
426,JACKIE (WITHOUT BELT),ld0Nirn0SMq6ksxW7dyI_17F4-15.jpg (https://dl.airtable.com/Gq17JBEiSBiAB2fv0CZk_ld0Nirn0SMq6ksxW7dyI_17F4-15.jpg),,NF-4000,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recVG1Xzyw2Jbbinx
427,JACKIE (WITH BELT),YlltCwXZTRq3YElFQACy_17F4-15%2BJACKIE-%2BBLACK.jpg (https://dl.airtable.com/r3EdddaxREqDO5LzyvFF_YlltCwXZTRq3YElFQACy_17F4-15%252BJACKIE-%252BBLACK.jpg),,NF-4000,"Use Day, Use Work, Body Top 3, Use Weekend, Detail Soft, ",recH40gTYM2XfnN2A
428,Jacket,vAJZ3vVHSMyfwhaxEY91_blazer.jpg (https://dl.airtable.com/MKVxZbrSdGJKvr9CMvef_vAJZ3vVHSMyfwhaxEY91_blazer.jpg),,JR-4003,"Use Day, Use Weekend, Detail Soft, Fit Relaxed, Use Work, ",rec1SUYm2ymcwJNWE
429,Issa Trouser,WZEulfoTmmSx6ROkAWTW_Screen%20Shot%202017-09-13%20at%2010.35.42%20AM.png (https://dl.airtable.com/HSz2uOBVTjKc3PZX9dcZ_WZEulfoTmmSx6ROkAWTW_Screen%2520Shot%25202017-09-13%2520at%252010.35.42%2520AM.png),,KT-2004,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recs6ECATkYTtd09q
430,Issa Button-front Pant,XsRNwNZSvSpn2iOgdGQC_Screen%20Shot%202017-10-04%20at%203.07.24%20PM.png (https://dl.airtable.com/f2m89dcTRf2jo3PaCike_XsRNwNZSvSpn2iOgdGQC_Screen%2520Shot%25202017-10-04%2520at%25203.07.24%2520PM.png),,KT-2005,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recQWNWgxZ3GqX7c2
431,Isabella Wrap Top,XlhgcqKkQq26RjlWDLCi_KT-3002-ISABELLA%20WRAP%20TOP.jpg (https://dl.airtable.com/e4MnQ6kWSeSjROOpOu3Y_XlhgcqKkQq26RjlWDLCi_KT-3002-ISABELLA%2520WRAP%2520TOP.jpg),,KT-3002,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recnGMvEoBzzUPPPv
432,Isabella Skirt,14Mq9z7ZShiJegNtKDz6_KT-1000-ISABELLA%20SKIRT.jpg (https://dl.airtable.com/kPSX8elRs203cUZMJuzQ_14Mq9z7ZShiJegNtKDz6_KT-1000-ISABELLA%2520SKIRT.jpg),,KT-1000,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recG2nN35KX7jkfnR
433,Hoodie Trapeze Dress,eDAnUXnnR251W3g0BRyx_Screen%20Shot%202018-03-02%20at%203.54.00%20PM.png (https://dl.airtable.com/nRvE3Lp1R2mDgoRzCD6H_eDAnUXnnR251W3g0BRyx_Screen%2520Shot%25202018-03-02%2520at%25203.54.00%2520PM.png),,KT-6018,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recOcRKllAA6xvBJx
434,HOODIE,,,RS-3008,,recCJp7BDCd4rpaGF
435,HOODED SWEATSHIRT,4BjQH7nkQ8i1kNwXb21U_hoodie-1.jpg (https://dl.airtable.com/Vz5TaVHBTEy5O8tUG5St_4BjQH7nkQ8i1kNwXb21U_hoodie-1.jpg),,JR-3012,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, ",rec87D4TtSZKW1ubx
436,Homerun Jacket Woven ,2UdmtueQra5c6dGfQGiA_Homerun%20Jacket.JPG (https://dl.airtable.com/h9tM1ZCQTHK6vJmucebS_2UdmtueQra5c6dGfQGiA_Homerun%2520Jacket.JPG),,RS-4000,"Use Day, Use Work, Body Top 3, Use Weekend, Detail Soft, Sleeve None, Length Medium, Neck V, ",recUjX1Y4lPfitLTE
437,HOLLYWOOD WAIST TROUSERS,CiO604IvRo6vmC8CfwRW_IMG_8701.jpg (https://dl.airtable.com/19uzsx1TxC3OYLIDayjA_CiO604IvRo6vmC8CfwRW_IMG_8701.jpg),,JR-2007,"Use Day, Use Work, Use Weekend, Fit Relaxed, Use Evening, ",rec4RFwvB8nBGh59l
438,High Waist Tie Skinny Pant,NjOqApfQyqZodvaS5QYp_Screen%20Shot%202018-05-18%20at%2012.53.51%20PM.png (https://dl.airtable.com/O3r6qKmJRDiCEEIHX2Ej_NjOqApfQyqZodvaS5QYp_Screen%2520Shot%25202018-05-18%2520at%252012.53.51%2520PM.png),,TS-2011,"Use Day, Use Work, Detail Soft, Use Weekend, Fit Relaxed, ",recAT8C0cqfskadxS
439,Henley Tunic,IEDtBoimS0iyxcmYeFrm_Screen%20Shot%202018-01-05%20at%2011.36.36%20AM.png (https://dl.airtable.com/4N6HpvC1RDGh7hPqsDlI_IEDtBoimS0iyxcmYeFrm_Screen%2520Shot%25202018-01-05%2520at%252011.36.36%2520AM.png),,TK-6007,"Use Day, Use Weekend, Length 3/4, Use Work, Detail Soft, Sleeve None, Detail Gathering, Fit Relaxed, ",recUOG4uavBpjfMpN
440,Henley T-Shirt,A0NqVT9rSgr3ZV8SNEKp_RM-HENLEY.jpg (https://dl.airtable.com/ii0evSkSKKRBo7ps4VqT_A0NqVT9rSgr3ZV8SNEKp_RM-HENLEY.jpg),,RM-3006,"Use Day, Use Work, Detail Soft, Use Weekend, Fit Relaxed, Detail Gathering, Body Top 3, Sleeve None, ",recQD8tkQohaxO5cW
441,Harper Pant,3jStNUYSByiJss935K2d_Screen%20Shot%202018-04-02%20at%202.50.16%20PM.png (https://dl.airtable.com/LtLBMDm6QkeumjqGNmsF_3jStNUYSByiJss935K2d_Screen%2520Shot%25202018-04-02%2520at%25202.50.16%2520PM.png),,KT-2014,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recZ5BUJEIkosvF2l
442,Harper Dress,z1O5rfCSh6RkXngQ01Og_Screen%20Shot%202018-05-22%20at%205.53.52%20PM.png (https://dl.airtable.com/Oy9dQs0mTWm5cjumyGxn_z1O5rfCSh6RkXngQ01Og_Screen%2520Shot%25202018-05-22%2520at%25205.53.52%2520PM.png),,KT-6033,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recLzpPXucy5i6Zjr
443,Handkerchief Scarf ,Umtkc2cDQhKkMhF8i0S8_Screen%20Shot%202018-05-31%20at%204.22.57%20PM.png (https://dl.airtable.com/6V68PV1TRIWh0sjIsEdv_Umtkc2cDQhKkMhF8i0S8_Screen%2520Shot%25202018-05-31%2520at%25204.22.57%2520PM.png),,TK-8001,"Body Accessory Wearable 8, Fit Relaxed, Use Day, Use Work, Use Weekend, Neck None/Open, Sleeve None, Detail Soft",recBy0aOpkY0AV04a
444,Handkerchief Hem Dress,loXLUGU8Ql2n13WeY9hJ_Screen%20Shot%202018-06-14%20at%203.41.22%20PM.png (https://dl.airtable.com/4T4aK6x8QsiMI2rHNkA1_loXLUGU8Ql2n13WeY9hJ_Screen%2520Shot%25202018-06-14%2520at%25203.41.22%2520PM.png),,TK-6084,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Sleeve None, Neck None/Open, Detail Gathering, ",recy0L1PzDC7v6szF
445,Handkerchief,w5Rcc5ahQWBLWUbjHH2s_HANDKERCHEIF.jpg (https://dl.airtable.com/k9jHPM2CQqaapDR7j1HU_w5Rcc5ahQWBLWUbjHH2s_HANDKERCHEIF.jpg),,JR-8011,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec6Y1Z0lEJYs8ZXx
446,Halter Dress,,,TK-6043,,recVMnCF7TtBJ97hh
447,Girl's Tiered Dress,utM13e9wRiKeCd0MmYyw_Image%20from%20iOS%20(1).jpg (https://dl.airtable.com/wtnLH0VoS9qKmks52IzI_utM13e9wRiKeCd0MmYyw_Image%2520from%2520iOS%2520(1).jpg),,RM-6001,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, Sleeve None, Neck V, Detail Gathering, ",recZIxycLFaksC9eH
448,Girl's Moto Jacket,9EaWHwqSNqS0AuVwGwVA_moto.JPG (https://dl.airtable.com/E3D3fe9CRUycIRdYrNNa_9EaWHwqSNqS0AuVwGwVA_moto.JPG),,RM-4003,"Use Day, Use Weekend, Sleeve None, Fit Tailored, Use Work, ",rec4ULRJLTHmC4aOM
449,Girl's Dress Shirt,vlsuOaCSBaCRVq23zvwg_IMG_5762.JPG (https://dl.airtable.com/hktBcT86TziMLOjQl2oQ_vlsuOaCSBaCRVq23zvwg_IMG_5762.JPG),,RM-3007,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, ",recCDt50CQgSecpXk
450,Gathered Tank Dress,JtbzRmeRQCIIGWP06pWw_Screen%20Shot%202018-02-28%20at%2011.19.33%20AM.png (https://dl.airtable.com/pGsQ5hojSXSu337bqOFX_JtbzRmeRQCIIGWP06pWw_Screen%2520Shot%25202018-02-28%2520at%252011.19.33%2520AM.png),,KT-6027,"Use Day, Detail Soft, Use Weekend, Use Work, Body Top 3, Sleeve None, Fit Relaxed, Length Medium, ",recyOS4irI71UBzBE
451,Gathered Skirt,7irwvpndSmGFwcBjy3v2_Screen%20Shot%202018-08-27%20at%2011.52.51%20AM.png (https://dl.airtable.com/QiEcUC07RqiEgDEH1cqu_7irwvpndSmGFwcBjy3v2_Screen%2520Shot%25202018-08-27%2520at%252011.52.51%2520AM.png),,KT-1011,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recZiTx9wOT3tz4hy
452,Funky Boyfriend,nmp97RyTRqKzXtNgw8yI_Screen%20Shot%202018-05-18%20at%201.09.31%20PM.png (https://dl.airtable.com/KxI8WvSoaUhHbWywt40Q_nmp97RyTRqKzXtNgw8yI_Screen%2520Shot%25202018-05-18%2520at%25201.09.31%2520PM.png),,TS-2015,"Use Day, Use Work, Body Top 3, Detail Soft, Length Medium, Use Weekend, Fit Relaxed, Use Evening, ",recvpjnw9TnXIxMuQ
453,FUCK EM' MID LENGTH,4Hg1ZbZJTC61GtvVWo2o_17F8-35-1.jpg (https://dl.airtable.com/8C84ZNyfTl6DEFqUlGtS_4Hg1ZbZJTC61GtvVWo2o_17F8-35-1.jpg),,NF-6001,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",reckafOgYTo8HY4IE
454,Front Drape Tie Dress,O4rTX910QMyJ2FuDnKr6_Screen%20Shot%202018-02-28%20at%2011.17.40%20AM.png (https://dl.airtable.com/zY7U1lw0QjC0EoUc90hJ_O4rTX910QMyJ2FuDnKr6_Screen%2520Shot%25202018-02-28%2520at%252011.17.40%2520AM.png),,KT-6026,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recB0mDBJbUy2ABCB
455,Frannie Training Shirt ,,,RS-3001,,recQyWyGY7toO4Dnd
456,Frankie Training Shirt ,,,RS-3000,,recXD0LOKVnevBn9F
457,Forever Tote,3gIXT5dhQ8SNn47dGL1j_Screen%20Shot%202018-09-25%20at%201.50.43%20PM.png (https://dl.airtable.com/Qa3GpKMATZWjMPmr7PSV_3gIXT5dhQ8SNn47dGL1j_Screen%2520Shot%25202018-09-25%2520at%25201.50.43%2520PM.png),,FG-8000,"Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, Body Top 3, Length Medium, Detail Gathering, ",recMSPicGgOn1BA9w
458,Fly Front Cotton Boxer Shorts,5qUGydA9TJKrQn9NJbSS_JR-2002-BOXER%20SHORT.jpg (https://dl.airtable.com/HqlOh6VGS9mUGp5rprj2_5qUGydA9TJKrQn9NJbSS_JR-2002-BOXER%2520SHORT.jpg),,JR-2002,"Use Day, Detail Soft, Use Weekend, Fit Relaxed, Use Work, ",recFph9FGxFLjtCtf
459,Flutter Sleeve Classic Midi Dress,TsBxXSDQMqKid2kJ5LsP_IMG_9931%20copy%20(2).jpg (https://dl.airtable.com/65eeVwe1Tai0d1jn9rM1_TsBxXSDQMqKid2kJ5LsP_IMG_9931%2520copy%2520(2).jpg),,TK-6063,"Body Dress 6, Fit Relaxed, Use Day, Use Work, Use Holiday, Neck Crew, Use Weekend, Length 3/4, Sleeve None, Detail Gathering, Detail Waist Tie/Belt, Detail Soft",recZWq8OTRX6mep43
460,FLUTTER SLEEVE BLOUSE,OQCCEEFSNO5TIBHBlesT_RR-3000-BLOCK-FORNT.jpg (https://dl.airtable.com/SwotOQfZTj6Q4LyXQrdL_OQCCEEFSNO5TIBHBlesT_RR-3000-BLOCK-FORNT.jpg),,RR-3001,"Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, Body Top 3, Length Medium, Detail Gathering, ",recp4j1xHOONch9tu
461,Flirty Boost,IB02Pw2SjGXpdXN8CUXw_Flirty%20Boost.pdf (https://dl.airtable.com/d0PquEsQ9O8JrIXhOKyg_IB02Pw2SjGXpdXN8CUXw_Flirty%2520Boost.pdf),,TS-3003,,recoKm8uKF1dY6aXQ
462,Fleur Top,2xpbbS9gRfK5NmjD2vj9_Screen%20Shot%202018-11-05%20at%2012.55.42%20PM.jpg (https://dl.airtable.com/hkktyUDhQNSx3ITDFNrh_2xpbbS9gRfK5NmjD2vj9_Screen%2520Shot%25202018-11-05%2520at%252012.55.42%2520PM.jpg),,RM-3019,"Use Day, Use Work, Body Top 3, Use Weekend, Neck Crew, Detail Soft, Sleeve None, Length Medium, ",recJpLr0hCOI1ZTW8
463,Flat Front Pants,Ckys3qyR6OPeikErnbFo_RM-DRESS%20PANTS.jpg (https://dl.airtable.com/GUr819IrTMyoKDWg2lHI_Ckys3qyR6OPeikErnbFo_RM-DRESS%2520PANTS.jpg),,RM-2002,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recA4JySW2q6QFZlP
464,FLAT FRONT MIDI,XoM4DOzQwOMTf62wC3lP_Capture.JPG (https://dl.airtable.com/0pYO3u1QQNyPmB1N1WNA_XoM4DOzQwOMTf62wC3lP_Capture.JPG),,TK-1013,"Body Skirt 1, Fit Tailored, Use Day, Use Work, Use Weekend, Neck None/Open, Length 3/4, Sleeve None, Detail Gathering, Detail Waist Elastic",receUFhtHaU9rKkfo
465,Flared Morgan Pant,ofcax6CThqzCl2yedjdX_Screen%20Shot%202018-09-26%20at%2010.17.48%20AM.png (https://dl.airtable.com/Z6vBxIDIQ8mFXeoyfhsS_ofcax6CThqzCl2yedjdX_Screen%2520Shot%25202018-09-26%2520at%252010.17.48%2520AM.png),,KT-2019,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec4cuk3ljV1SWXAL
466,Flared Crop Pant,kstGBZLeRAWEZxCcFRk3_Screen%20Shot%202017-11-29%20at%202.59.08%20PM.png (https://dl.airtable.com/k1Nn0GxrSJiF0PsPwdaW_kstGBZLeRAWEZxCcFRk3_Screen%2520Shot%25202017-11-29%2520at%25202.59.08%2520PM.png),,KT-2007,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recGippLo7BrcfrZy
467,FAM Track Pants Short Wovens,NmVKxU1rQHKS18cfnKkQ_IMG_20171129_144309794%20(1).jpg (https://dl.airtable.com/Qw9WfkmiSzWbbmoNtnW7_NmVKxU1rQHKS18cfnKkQ_IMG_20171129_144309794%2520(1).jpg),,FM-2002,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Use Evening, Body Top 3, Sleeve 3/4, ",recYvVUN2PS0I0bAn
468,FAM Track Pants Short,0K94mKeTBOsrXYPFylAQ_IMG_20171129_144309794%20(1).jpg (https://dl.airtable.com/7IfUVF8NSIaU1rTcG3fk_0K94mKeTBOsrXYPFylAQ_IMG_20171129_144309794%2520(1).jpg),,FM-2004,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recbviV1NKW3MtAF9
469,FAM Track Pants Mid,4VlR9NAgTTm3k6WzSjso_IMG_20171129_144309794%20(1).jpg (https://dl.airtable.com/L3tgsSy7SKK9pUWVkaC2_4VlR9NAgTTm3k6WzSjso_IMG_20171129_144309794%2520(1).jpg),,FM-2003,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Use Evening, Body Top 3, Sleeve 3/4, ",reco3iMPqYiupLIHL
470,FAM Track Pants Long Wovens,nc4svipgTbSwiZmWjY0K_IMG_20171129_144309794%20(1).jpg (https://dl.airtable.com/0mlPyfyEQN2H7pmkm87y_nc4svipgTbSwiZmWjY0K_IMG_20171129_144309794%2520(1).jpg),,FM-2001,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec16vyMlklMPmLWM
471,FAM Track Pants Long,MXjOyviJTyu7EbazdyW7_IMG_20171129_144131486.jpg (https://dl.airtable.com/73T2yJmeRsq1fOMVY7Pb_MXjOyviJTyu7EbazdyW7_IMG_20171129_144131486.jpg),,FM-2000,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, Use Evening, Body Dress 6, Length 3/4, ",recvY9FKhKlMVGook
472,FAM T-Shirt Women Thigh,4GHV9SYaSTygczwv1V92_Project%20-%20Drawing%207249930424%20(1).png (https://dl.airtable.com/wUk9BjdmQuxlImUzCkaL_4GHV9SYaSTygczwv1V92_Project%2520-%2520Drawing%25207249930424%2520(1).png),,FM-3018,"Use Day, Use Weekend, Detail Soft, Sleeve None, Use Work, Neck V, Detail Gathering, Fit Relaxed, ",recqe1Yg18GwaCAB7
