,Style Name,IMAGE,Resonance_code,TAGS: Material,TAGS: Color,TAGS: Body,id
360, The Wrap Button Up Dress  - Pretty Pollinators in Stretch Georgette,LioLAmxR62byHD0BkRyy_TK_6007_BUTTRA.jpg (https://dl.airtable.com/DoTChZh6QJebPWw2QuQP_LioLAmxR62byHD0BkRyy_TK_6007_BUTTRA.jpg),TK-6068 SGT19 BUTTRA,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Contrast High, Bright High, Genre Animal, Field Large, Secondary Purple, Primary Blue","Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",recZDyqMrGNHU4n4d
361, The Wrap Button Up Dress  - Porcelain Blue in Crepe de Chine 16mm,VD6vGWAZQJanLFUsniB7_TK-6068%20CDC16%20PORCCM_WEB_0003_Background.jpg (https://dl.airtable.com/h6U8gM9aRbOsgWQ66XLa_VD6vGWAZQJanLFUsniB7_TK-6068%2520CDC16%2520PORCCM_WEB_0003_Background.jpg),TK-6068 CDC16 PORCCM,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Blue, Field Solid, Bright Medium","Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",recaT3deWbq1rZaxr
362, The Wrap Button Up Dress  - Parisian Garden  in Stretch Georgette,9Gxzbo5CRuCNa94XgOlr_TK-6068-SGT19-PINKTE_19348.jpg (https://dl.airtable.com/SQ1oOXngRFuuDB6IDGOT_9Gxzbo5CRuCNa94XgOlr_TK-6068-SGT19-PINKTE_19348.jpg),TK-6068 SGT19 PINKTE,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Primary Pink, Secondary Blue, Field Medium, Contrast Low, Bright Medium, Genre Floral, Genre Nature","Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",recvU1aVNEQBeChUV
363, The Wrap Button Up Dress  - Marie Antoinette in Double Georgette,3BvIbAqjTviUvRJvAfs4_IMG_8787%20(1).jpg (https://dl.airtable.com/Ke9ysIi6SCuE9Hb8d9oq_3BvIbAqjTviUvRJvAfs4_IMG_8787%2520(1).jpg),TK-6068 GGT16 BLUSFH,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Contrast High, Bright High, Genre Floral, Field Large, Secondary Green, Primary Beige","Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",receqbnqwkWDAkrEc
364, The Wrap Button Up Dress  - Honey Rose  in Double Georgette,,TK-6068 GGT16 CITROL,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Primary Yellow, Secondary Red, Field Large, Contrast Medium, Bright Medium, Genre Floral","Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",recX0tqKy58JWPS2r
365, The Wrap Button Up Dress  - Deep Sea Floral in Crepe de Chine 16mm,,TK-6068 CDC16 BLACVM,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Black, Secondary Red, Field Medium, Contrast Medium, Bright Medium, Genre Floral","Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",recqYnoWTFcqez9Be
366, The Wrap Button Up Dress  - American Woman in Stretch Georgette,CdlQuQO1QA6kLYlw79Fy_TK_6007_BLUFLM.jpg (https://dl.airtable.com/pQqKP7YQSiOVuMw0tgJa_CdlQuQO1QA6kLYlw79Fy_TK_6007_BLUFLM.jpg),TK-6068 SGT19 BLUFLM,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Contrast Medium, Bright Medium, Genre Floral, Field Small, Secondary Green, Primary Purple","Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",recYBQdRgL4vvGLty
367, The Wrap Button Up Dress  -  in Crepe de Chine 16mm,,TK-6068 CDC16 ,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe",,"Body Dress 6, Fit Tailored, Use Day, Use Work, Use Evening, Use Weekend, Neck V, Length 3/4, Sleeve None, Detail Gathering, Detail Placket, Detail Ruffle, Detail Soft",recfkGBUmMi1GjruD
368, The Wide Sleeve Blouse - White and Blue Squares Cotton (Sai Silks) in Cotton Novelty,,TK-3023 CTNOV WHITAH,None,,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recYt8QZRpdFNPUew
369, The Wide Sleeve Blouse - rose and camel shell in Stretch Georgette,,TK-3023 SGT19 ROSANP,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette",,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",rect7KY3FpFKKcsFf
370, The Wide Sleeve Blouse - Powder Blue Fans in Stretch Georgette,,TK-3023 SGT19 BLUEFA,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Primary Blue, Secondary Ivory, Field Medium, Contrast Medium, Bright Low, Genre Whimsy","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",reclI8BIGMU5IuqPX
371, The Wide Sleeve Blouse - Pink and Blue Flower Black ground in Stretch Georgette,,TK-3023 SGT19 PINKAG,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette",,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recUiYVKs7fzXrZIP
372, The Wide Sleeve Blouse - Pink and Blue Flower Black ground in Crepe de Chine 16mm,,TK-3023 CDC16 PINKAG,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe",,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recDtQNC3QBamtn1B
373, The Wide Sleeve Blouse - Cliff  Judy in Double Georgette,,TK-3023 GGT16 STARST,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Primary Red, Secondary Yellow, Field Medium, Contrast High, Bright Medium, Genre Whimsy, Genre Cartoon","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",rec0oLnnHEAJoan8C
374, The Wide Sleeve Blouse -  in Crepe de Chine 16mm,,TK-3023 CDC16 WYSTFU,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe",,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recQkyG1TMnQOssfp
375, The Wide Sleeve Blouse -  in Cotton Novelty,,TK-3023 CTNOV WHBLSQ,None,,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",rec4BIpVQdoahgW4D
376, The Wide Neck Classic Blouse - White in Charmeuse,,TK-3031 CHR16 WHITEZ,"Chief Silk, Weave Woven Non Stretch, GSM 130-160","Contrast Low, Bright High, Field Solid, Primary White","Use Day, Use Weekend, Use Work, Sleeve None, Fit Relaxed, Detail Soft, Body Top 3, Length Medium, ",recKCJB75UaLHauQH
377, The Wide Neck Classic Blouse - Opening Night in Double Georgette,,TK-3031 GGT16 OPNINE,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette",,"Use Day, Use Weekend, Use Work, Sleeve None, Fit Relaxed, Detail Soft, Body Top 3, Length Medium, ",recjJ6tFVbQIuTPyf
378, The Western Top - Strawberry Hearts in Stretch Georgette,,TK-3051 SGT19 STRBRY,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Primary Ivory, Primary Green, Field Large, Contrast High, Bright Medium, Genre Floral","Use Day, Use Weekend, Use Work, Body Top 3, Length Medium, Fit Relaxed, Detail Soft, Sleeve None, ",reclhMy1Gj0KyBaSk
379, The Western Top - Petal Poet  in Stretch Georgette,,TK-3051 SGT19 PANSYP,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Contrast High, Bright Medium, Genre Floral, Field Medium, Secondary Red, Primary Beige","Use Day, Use Weekend, Use Work, Body Top 3, Length Medium, Fit Relaxed, Detail Soft, Sleeve None, ",recIFtV5Xe5YsAhWL
380, The Vneck Tunic - Liliana Cristina Isidora in Stretch Georgette,,TK-3011 SGT19 LILIAZ,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette",,"Use Day, Body Top 3, Use Work, Length Medium, Use Weekend, Use Evening, Fit Relaxed, Neck Crew, ",recfXZDvHsfHPwrow
381, The Vneck Tunic -  in Stretch Georgette,,TK-3011 SGT19 INKBLT,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette",,"Use Day, Body Top 3, Use Work, Length Medium, Use Weekend, Use Evening, Fit Relaxed, Neck Crew, ",rec6QZP69aYqbg4zs
382, The Vneck Tunic -  in Stretch Georgette,,TK-3011 SGT19 OLIVEZ,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette",,"Use Day, Body Top 3, Use Work, Length Medium, Use Weekend, Use Evening, Fit Relaxed, Neck Crew, ",recNY5ZVxeQT6lcdP
383, The Vneck Tunic -  in Stretch Georgette,,TK-3011 SGT19 LCISID,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette",,"Use Day, Body Top 3, Use Work, Length Medium, Use Weekend, Use Evening, Fit Relaxed, Neck Crew, ",recS1PKe3FoFD6t8H
384, The Varsity Jacket - DJ Blue Juke in Rayon Jersey,rnkrgg2RR9SfSWXT1qgS_TK%204006%20BLUKJU%202.jpg (https://dl.airtable.com/zc05n0a3S0ap9EOmjR1A_rnkrgg2RR9SfSWXT1qgS_TK%25204006%2520BLUKJU%25202.jpg),TK-4003 RYJ01 BLUKJU,"Chief Rayon, GSM 130-160, Type Plain, Weave Woven Stretch","Primary Blue, Primary Gray, Field Medium, Bright Medium, Genre Geometric, Genre Trompe L'oeil","Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, ",rec9wuTALoGn4gNtw
385, The Turtleneck Blouse - White and Black Polka Dot in Crepe de Chine 16mm,,TK-3026 CDC16 WHITAA,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe",,"Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",rece2CsH7whLFmcBb
386, The Turtleneck Blouse - Sloth  in Crepe de Chine 16mm,YCgzvkIZQCRGzEJ9Ky5A_TK3026_CDC16_SLOTHZ_2ZZSM_1_1-min.jpg (https://dl.airtable.com/iC5r3qEHQvqRnz12FRtB_YCgzvkIZQCRGzEJ9Ky5A_TK3026_CDC16_SLOTHZ_2ZZSM_1_1-min.jpg),TK-3026 CDC16 SLOTHZ,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Green, Secondary Beige, Field Medium, Contrast Low, Bright Low, Genre Animal","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",rect0J1B1uicxwh2p
387, The Turtleneck Blouse - Russian Dolls in Crepe de Chine 16mm,yjYIhauSpuE4BsAa5u6T__0004_TK3026-CDC16-NESDOL-2ZZSM_ghost.jpg (https://dl.airtable.com/yiSbJvmwQgmRxXBQUzMF_yjYIhauSpuE4BsAa5u6T__0004_TK3026-CDC16-NESDOL-2ZZSM_ghost.jpg),TK-3026 CDC16 NESDOL,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Black, Secondary Blue, Contrast Medium, Bright Medium, Field Medium, Genre Whimsy","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",rec0ArQZuZ92kAy4p
388, The Turtleneck Blouse - Radika Shanti in Stretch Georgette,KIKxPjpzTPiclYRbZ6xo_TK3026_SGT19_RDIKAJ_2ZZSM_1_1-min.jpg (https://dl.airtable.com/fwKHB0r7T6O96YsanwGw_KIKxPjpzTPiclYRbZ6xo_TK3026_SGT19_RDIKAJ_2ZZSM_1_1-min.jpg),TK-3026 SGT19 RDIKAJ,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Contrast High, Bright Medium, Genre Geometric, Field Large, Secondary Green, Primary Red","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",rec1WdBp8EUJKyzbr
389, The Turtleneck Blouse - navy tigers in Crepe de Chine 16mm,,TK-3026 CDC16 NAVYCL,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Blue, Secondary Beige, Field Medium, Contrast Low, Bright Low, Genre Animal","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recKEVF9jwl4665q0
390, The Turtleneck Blouse - Mr. Bousquet in Crepe de Chine 16mm,,TK-3026 CDC16 IVORYG,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Ivory, Primary Beige, Field Large, Bright Low, Contrast Low, Genre Geometric","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",receOmxU73w1S2seV
391, The Turtleneck Blouse - Mr. Bousquet in Crepe de Chine 16mm,6ee32QEkRri6iHAvPhj2_TK3026_CDC16_IVORYG_2ZZSM_1_1-min.jpg (https://dl.airtable.com/OGduobVRmGYLItmIwHKI_6ee32QEkRri6iHAvPhj2_TK3026_CDC16_IVORYG_2ZZSM_1_1-min.jpg),TK-3026 CDC16 IVORYG,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Ivory, Primary Beige, Field Large, Bright Low, Contrast Low, Genre Geometric",None,reciOxpntK9IF07qd
392, The Turtleneck Blouse - Micelli's in Stretch Georgette,,TK-3026 SGT19 RDPLAJ,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Primary Red, Secondary Beige, Field Medium, Bright Medium, Contrast Medium, Genre Geometric, Genre Blocking, Genre Plaid","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recPV9sNaHxcOFTp0
393, The Turtleneck Blouse - Lucky Lady in Double Georgette,Ry5DCuPTuutgVhg1q5Rw_TK3026_GGT16_BLUSUY_2ZZSM_1_1-min.jpg (https://dl.airtable.com/6q3h1SqRvS9ueAx3ZRlv_Ry5DCuPTuutgVhg1q5Rw_TK3026_GGT16_BLUSUY_2ZZSM_1_1-min.jpg),TK-3026 GGT16 BLUSUY,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Contrast Medium, Bright Medium, Genre Whimsy, Field Medium, Secondary Blue, Primary Blue","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recGZ0M0G5xy0iQWe
394, The Turtleneck Blouse - Lucky Lady in Double Georgette,,TK-3026 GGT16 BLUSUY,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Contrast Medium, Bright Medium, Genre Whimsy, Field Medium, Secondary Blue, Primary Blue",None,reckiOXRD0D2s4y8W
395, The Turtleneck Blouse - Little Blue in Charmeuse,qqstYMnQO6wwMPlxK6r4_TK3026_CHR16_NAVYLX_2ZZSM_1_1-min.jpg (https://dl.airtable.com/9ln9SeSCRMqONuALRpsU_qqstYMnQO6wwMPlxK6r4_TK3026_CHR16_NAVYLX_2ZZSM_1_1-min.jpg),TK-3026 CHR16 NAVYLX,"Chief Silk, Weave Woven Non Stretch, GSM 130-160","Contrast Low, Bright Low, Genre Floral, Field Medium, Secondary White, Primary Blue","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recKWRDJ0PDmJBYyI
396, The Turtleneck Blouse - Little Blue in Charmeuse,,TK-3026 CHR16 NAVYLX,"Chief Silk, Weave Woven Non Stretch, GSM 130-160","Contrast Low, Bright Low, Genre Floral, Field Medium, Secondary White, Primary Blue",None,reclKgEA5FmXaZMDR
397, The Turtleneck Blouse - Jester Bises in Stretch Georgette,SH1gpmG5QPqK6K679ZuX_TK3026_SGT19_JSTRWC_2ZZSM_1_1-min.jpg (https://dl.airtable.com/T5rlBh5tQ9GJFULIShYk_SH1gpmG5QPqK6K679ZuX_TK3026_SGT19_JSTRWC_2ZZSM_1_1-min.jpg),TK-3026 SGT19 JSTRWC,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Primary White, Primary Purple, Field Medium, Contrast Low, Bright Low, Genre Whimsy","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recLXtgDKn6VdDcIh
398, The Turtleneck Blouse - Japanese Garden  in Stretch Georgette,,TK-3026 SGT19 JAPAQT,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Contrast Low, Bright Low, Genre Floral, Field Medium, Secondary Blue, Primary Black","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recd8op7TvIfo9SHH
399, The Turtleneck Blouse - Japanese Garden  in Stretch Georgette,RSvmxkiSYuNijN80Pe3L_TK-3026-THE%20TURTLENECK%20BLOUSE.jpg (https://dl.airtable.com/vFjrTYMxSuOwrXHS7qyR_RSvmxkiSYuNijN80Pe3L_TK-3026-THE%2520TURTLENECK%2520BLOUSE.jpg),TK-3026 SGT19 JAPAQT,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Contrast Low, Bright Low, Genre Floral, Field Medium, Secondary Blue, Primary Black",None,receUlNrsWsM4K6O3
400, The Turtleneck Blouse - Grey Lily Pad  in Double Georgette,HCpHcwE6RrSMmIeMrH6C_TK-3026-THE%20TURTLENECK%20BLOUSE.jpg (https://dl.airtable.com/LCRzpJJQRpG6EOkvRYPS_HCpHcwE6RrSMmIeMrH6C_TK-3026-THE%2520TURTLENECK%2520BLOUSE.jpg),TK-3026 GGT16 GRYLLD,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Primary Black, Secondary Beige, Field Medium, Contrast Low, Bright Low, Genre Floral","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recMpgDypcPUJWalt
401, The Turtleneck Blouse - Green Tonal Diamond in Crepe de Chine 16mm,,TK-3026 CDC16 GRNTOP,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Black, Secondary Green, Field Large, Contrast High, Bright Low, Genre Geometric","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",rec8NSx0mkmV49KLM
402, The Turtleneck Blouse - Green Tonal Diamond in Crepe de Chine 16mm,sHfsF4B3RK0EQbgx5veR_TK3026_CDC16_GRNTOP_2ZZSM_1_1-min.jpg (https://dl.airtable.com/BIX6wL3oTzuj6gey8a6J_sHfsF4B3RK0EQbgx5veR_TK3026_CDC16_GRNTOP_2ZZSM_1_1-min.jpg),TK-3026 CDC16 GRNTOP,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Black, Secondary Green, Field Large, Contrast High, Bright Low, Genre Geometric",None,reccGll0qasCtjMy8
403, The Turtleneck Blouse - Engraved Pottery  in Crepe de Chine 16mm,Xo3VuqoVQMSeq2OG9oiZ_TK-3026-THE%20TURTLENECK%20BLOUSE.jpg (https://dl.airtable.com/kMvgSpagTfqXGcZgehx7_Xo3VuqoVQMSeq2OG9oiZ_TK-3026-THE%2520TURTLENECK%2520BLOUSE.jpg),TK-3026 CDC16 NGRABQ,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Brown, Secondary Red, Field Small, Contrast Low, Bright Low, Genre Floral, Genre Stripe","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recLIpkhGtuI43pKO
404, The Turtleneck Blouse - Don't be Koi in Stretch Georgette,2i0SMRlbQB2CoOXq0hhq_TK-3026-THE%20TURTLENECK%20BLOUSE.jpg (https://dl.airtable.com/DVsOH3MkQWqx4d05tSXB_2i0SMRlbQB2CoOXq0hhq_TK-3026-THE%2520TURTLENECK%2520BLOUSE.jpg),TK-3026 SGT19 KOIFFM,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Primary Blue, Field Large, Secondary Orange, Contrast Medium, Bright Medium, Genre Animal, Genre Nature","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",reci9mIqkckXJeRd3
405, The Turtleneck Blouse - Diane's Palette in Double Georgette,8SYCAXEbRrGTQbrePUYl_TK-3026-DIANJW.jpg (https://dl.airtable.com/4IKuApL4QFu5ll2iwDV7_8SYCAXEbRrGTQbrePUYl_TK-3026-DIANJW.jpg),TK-3026 GGT16 DIANJW,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Primary Pink, Secondary Orange, Field Small, Contrast Low, Bright Medium, Genre Stripe","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recamooQncwCi6BhP
406, The Turtleneck Blouse - Black  in Stretch Georgette,RSvmxkiSYuNijN80Pe3L_TK-3026-THE%20TURTLENECK%20BLOUSE.jpg (https://dl.airtable.com/vFjrTYMxSuOwrXHS7qyR_RSvmxkiSYuNijN80Pe3L_TK-3026-THE%2520TURTLENECK%2520BLOUSE.jpg),TK-3026 SGT19 BLACKZ,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Contrast Low, Bright Low, Field Solid, Primary Black","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recbt82LV9JIrVSHw
407, The Turtleneck Blouse - Bambi Baby in Crepe de Chine 16mm,ZuNudt3S4ODuPNE5ZulP_TK6024_CDC16_NIGHTD_2ZZSM_1_1-min.jpg (https://dl.airtable.com/ZguFZ263Tyafhk6Alb3L_ZuNudt3S4ODuPNE5ZulP_TK6024_CDC16_NIGHTD_2ZZSM_1_1-min.jpg),TK-3026 CDC16 NIGHTD,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Contrast Medium, Bright Medium, Genre Animal, Field Large, Secondary Red, Primary Green","Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recNlG0Gyn3jBkKwH
408, The Turtleneck Blouse - Bambi Baby in Crepe de Chine 16mm,,TK-3026 CDC16 NIGHTD,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Contrast Medium, Bright Medium, Genre Animal, Field Large, Secondary Red, Primary Green",None,recTj5Y6UnAatSHiA
409, The Turtleneck Blouse -  in Stretch Georgette,,TK-3026 SGT19 POLKAD,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette",,"Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",rec8XZhN5dHBrB6Yr
410, The Turtleneck Blouse -  in Double Georgette,,TK-3026 GGT16 MONARC,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette",,"Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recHMngBkEB6XYHLn
411, The Turtleneck Blouse -  in Crepe de Chine 16mm,,TK-3026 CDC16 RODEOS,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe",,"Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recNtM53kQyEa2NGQ
412, The Turtleneck Blouse -  in Crepe de Chine 16mm,,TK-3026 CDC16 POLKAD,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe",,"Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recRELWt6hrR5cXuO
413, The Turtleneck Blouse -  in Cotton Novelty,,TK-3026 CTNOV CHGREY,None,,"Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, ",recytJPOM7MoR1G4u
414, The Trench Dress - Zebra in Charmeuse,,TK-6016 CHR16 ZBRATL,"Chief Silk, Weave Woven Non Stretch, GSM 130-160","Contrast Medium, Bright Low, Genre Animal, Field Small, Secondary Black, Primary Beige","Body Dress 6, Fit Tailored, Use Day, Use Evening, Use Weekend, Neck V, Length Long, Detail Collar, Detail Cuff Band, Detail Placket, Detail Structured, Detail Waist Elastic, Sleeve Medium",recp6L9rb1dxmj3ji
415, The Trench Dress - White Mosaic in Rayon Jersey,,TK-6016 RYJ01 WHITVP,"Chief Rayon, GSM 130-160, Type Plain, Weave Woven Stretch","Primary White, Secondary Blue, Field Small, Contrast Medium, Bright Low, Genre Trompe L'oeil","Body Dress 6, Fit Tailored, Use Day, Use Evening, Use Weekend, Neck V, Length Long, Detail Collar, Detail Cuff Band, Detail Placket, Detail Structured, Detail Waist Elastic, Sleeve Medium",rec2CrV7dfz9g2UZP
416, The Trench Dress - White Glass Poppies  in Rayon Jersey,,TK-6016 RYJ01 WHITFW,"Chief Rayon, GSM 130-160, Type Plain, Weave Woven Stretch","Primary White, Secondary Blue, Field Medium, Contrast Medium, Bright Medium, Genre Floral","Body Dress 6, Fit Tailored, Use Day, Use Evening, Use Weekend, Neck V, Length Long, Detail Collar, Detail Cuff Band, Detail Placket, Detail Structured, Detail Waist Elastic, Sleeve Medium",recLDLrNJxoFxd0W3
417, The Trench Dress - Vintage Stripe in Rayon Jersey,FJCB0LOSQtKEs3E6kY9W_Copy%20of%20trench%20dress.jpg (https://dl.airtable.com/XL9JGakXSXObeBzkZOkl_FJCB0LOSQtKEs3E6kY9W_Copy%2520of%2520trench%2520dress.jpg),TK-6016 RYJ01 VINTYW,"Chief Rayon, GSM 130-160, Type Plain, Weave Woven Stretch","Contrast High, Bright Medium, Genre Stripe, Field Small, Secondary White, Primary Black","Body Dress 6, Fit Tailored, Use Day, Use Evening, Use Weekend, Neck V, Length Long, Detail Collar, Detail Cuff Band, Detail Placket, Detail Structured, Detail Waist Elastic, Sleeve Medium",recZhgLVl527EJbFg
